pathway	L1S105	L1S140	L1S208	L1S257	L1S281	L1S57	L1S76	L1S8	L2S155	L2S175	L2S204	L2S222	L2S240	L2S309	L2S357	L2S382	L3S242	L3S294	L3S313	L3S341	L3S360	L3S378	L4S112	L4S137	L4S63	L5S104	L5S155	L5S174	L5S203	L5S222	L5S240	L6S20	L6S68	L6S93
PWY-7371	15.159140278917144	70.51342036313491	176.4887323943662	171.1274649139764	115.55093359988577	13.490748898678413	11.371203415289747	10.698568872987476	18.408684308609764	30.93316860030265	308.1248734709728	130.59833455057583	40.99999999999999	59.65193370165746	58.097326294277934	126.42138579767354	3.084	2.0	0.0	68.40998690137695	39.99999999999999	17.199048158640224	194.8366187178121	81.71390653546588	539.8464569748922	273.0	8.0	21.0	38.95	26.0	7.5600000000000005	84.79545454545455	33.74336283185841	110.72173913043478
PWY-7373	12.387720605462759	29.9728333301494	92.34880507352833	5.465851023332026	0.0	0.0	1.2142821377420583	10.170918367346939	21.428964245204384	39.4064927281778	70.29120496123822	103.10877794141292	39.34654818865345	68.21399528533233	68.7800565537328	109.64307773139846	0.0	2.5531914893617023	0.0	36.482130352332184	27.9032065800453	0.0	236.78572254213867	97.45425366627981	557.4610216188056	81.61295822676897	9.134649910233394	21.0	38.7080745341615	26.539224526600538	8.823738872403561	82.114298290661	35.69690862399636	109.76724137931035
PWY-7374	17.99989709050199	86.11408911310349	213.22609891671198	205.88475135263607	140.85312642568212	15.924285606181979	13.356608993615287	12.596150384118566	22.481298645425746	38.20926369596052	333.2835946898207	145.22250572340636	47.99890147295458	69.11946807006716	68.2276128532615	133.75386132580397	3.6370924308588064	2.4882991669006835	2.4829537706259375	75.08577529653397	46.44128113879003	20.911592911841804	225.81170562655205	92.76645199866799	625.2493120721346	305.6515093618647	9.25925925925926	24.43667763157895	43.41628959276019	29.875776397515526	8.243801652892563	99.18023632044948	36.890479876160995	116.9858143566676
PWY-7376	0.0	10.462718869827704	0.0	0.0	0.0	0.0	0.0	0.0	402.242755893145	641.8079745750393	1945.5273944672956	626.5085849411712	112.9060555592224	242.85532120064292	532.9285916903837	399.7970431354729	0.0	145.59875846737424	127.70311082213344	459.7554473759122	277.08406711887955	0.0	1652.8108566461447	2153.0759046660396	1914.9142292889744	0.0	0.0	0.0	4.2828839097865545	0.0	0.0	0.0	0.0	0.0
PWY-7377	2349.9255456848196	2199.3626130488037	2316.9455940704247	1741.8530478174985	2161.469907595903	2660.1090092230374	2287.8963400050106	1456.207899460105	234.7039293287918	279.7288330242592	963.3320427224216	499.9054407352548	309.25560477434766	168.73054934644972	265.77268315628845	557.6311356974818	178.66618482227807	92.28284629219465	51.58900381844753	251.16280683442955	232.83294611855425	444.7082831232916	1043.030911888369	1071.9069663908995	1232.5450844067514	240.96357935482754	53.14500291529968	145.62097966856993	116.31433744850366	189.6459648485188	82.95548553441526	362.1475207085787	364.1136940886036	420.7694942526652
PWY-7383	578.1478986989408	706.3476203600253	683.3089765643571	757.0385479178664	791.5568296148019	497.08899527363377	139.736507246817	919.6214516645161	2098.8583585230813	2389.6159332496027	991.320284852565	1358.207478080421	1082.567955078078	575.588580956427	873.7296285306321	1217.246733875514	84.80821252465664	675.5043515577852	553.1044845241198	360.64630047620744	484.1666397194989	101.01691659020402	3086.588055595741	4703.000541143612	4373.766277316282	1133.1700011181713	222.42700308392892	246.18123457759697	363.6683733412762	218.14162619228867	377.2853488060771	821.9404854621062	998.2263220814228	263.14617848697947
PWY-7392	832.9129179922079	1248.9529713678269	882.6290588403704	536.4095522600435	477.55280769441487	2050.4206397221747	1006.8869379002739	1897.009301905957	2094.6038036967166	2227.3691815879597	2676.7019438320945	1751.1513626643923	1771.4722154467327	729.650133743196	1267.103664547462	1876.625894725048	255.23185235529326	622.9667472795695	524.3676018433285	728.4939290781977	619.9003158247727	189.73787431477106	4195.1542697228015	4970.1960996122625	5540.845659858163	1324.354818861775	702.0392399332787	603.0635124976301	814.2388845760593	769.4872763168119	593.1522900298077	1457.6967713507418	1922.934147271341	2071.9670878287748
PWY-7399	178.54963612614293	318.2130259456352	172.46376811594203	141.38762948302065	110.4160910301173	593.9093768207275	182.88956066730432	636.0639799278658	98.03685570681729	153.415786990538	214.31781105720705	190.28142366026304	15.088471849865956	97.77547853078116	101.52779173786308	0.0	80.39583980130394	35.89233356519595	39.84798226955629	88.49343014387634	92.42065911362829	46.80653162463828	327.0582630204912	115.06157168664839	905.8465867635696	231.91105582335564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7400	4458.88919074606	3450.534140649394	4642.998096027725	3724.123184425827	4128.288585548859	4799.165514429897	3905.738676376209	2365.846957751524	1879.1805400209514	2067.49539038383	3370.4914975270976	1865.1610030484817	1494.8806053650424	759.7045958755145	1456.6819891719942	1177.3668628357766	298.0389641512254	599.9040340335558	483.39042887288826	890.3051635921402	714.1008247764273	671.2891693457062	4690.626605391871	4810.215462097795	5209.587599672703	937.7634292265332	503.7945532377839	344.3391232499991	608.259775120354	495.0531086802087	514.5300806349767	1903.9119787025195	1534.388849167347	1707.0553474632752
PWY-7413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.64447630386043	63.262655592095314	0.0	37.686214368777584	15.940681842241423	92.82538986033875	77.77905573028039	189.8016464037865	0.0	0.0	0.0	0.0	0.0	0.0	243.66418679280326	613.4582585460068	384.100399090052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	312.3283020361574	269.0447381427502	2074.750195129366	729.0917946099075	2.6603662138216184	180.87262695456323	485.7282493523349	80.89843232356952	0.0	78.64752195876757	57.45064158853356	449.66506435984854	458.7231846647763	0.0	1304.1983573912005	845.055799794624	1549.0033356707665	69.61558106249824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.428571428571429	0.0	0.0	3.467240319606639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.634660421545668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7446	6.462576038085163	9.373632784016333	1.3566598641701162	0.0	0.0	0.0	29.034842752300662	41.29658439997172	0.0	29.939393939393934	0.0	3.817748792190465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.167917819043857	0.0	26.942794983272787	7.583306546662381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7456	4354.062452320577	3052.259204131449	4265.006105658449	3309.8112019325686	3335.0777147419753	3507.8383890290584	2899.3531343603604	1991.4625756000487	72.65982517294141	96.62251947424286	358.6323225461552	305.6616656500605	58.54509135131375	57.945634832642284	52.1196975698555	280.3993895163494	259.5026147276478	0.0	4.795940463813491	35.509998886063215	16.309216643547217	538.2128534787006	299.8404275739508	839.093854346465	392.8212114462954	8.480815823895309	50.13784235619551	33.944844212712496	80.63016907139107	52.34330681360997	8.290134262272264	170.01224176738597	63.55184356341283	635.1363095738038
PWY-7480	0.0	29.303569272548074	0.0	0.0	0.0	0.0	0.0	0.0	66.41682201272715	29.936686581451138	186.1288328018486	139.38251891167454	225.5910638394817	38.817178240005944	39.041134119630776	36.37884609870759	0.0	49.472703507651026	0.0	40.44437777820323	63.60529255741851	11.573479781554889	73.23986932580442	51.66142732767248	340.2792644590132	0.0	0.0	0.0	0.0	7.591441873946991	0.0	0.0	0.0	0.0
PWY-7560	5787.565140133227	4410.938062450448	6257.147320632917	5165.596223495875	5318.852739326829	6095.98154351535	4694.887643487276	3107.6581938890936	2149.3808420942482	2119.9305927851824	2612.451131437498	1935.0877349556138	2447.0019158713385	708.8280198371059	1210.8575941332338	2113.485712405854	388.7430299736247	739.8188891491221	506.01706175033695	711.5478990208073	671.02267119307	800.6194369982541	3985.0321772767265	5178.706455151194	5522.466120084043	1428.8114679458045	789.9388488925729	800.1658687457149	880.0776402151411	992.5594356614644	943.6639465939068	2877.2888684764894	2756.145042845684	3222.8582449126543
PWY-7574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.90872123585597	0.0	19.42999149912543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9949937421777224	0.0	2.196291455644502	2.217660991499358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.294011435449896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7142857142857144	0.0	4.772727272727273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7663	7312.210986358153	5517.711894526082	7529.466438048861	6192.606499443055	6365.746299706157	7793.40885638407	6013.238698373511	4347.610669045946	1966.1141516834248	2699.2367576115093	4375.549247373652	3241.737333802736	3548.209146623525	1089.5492726101777	1940.0235853931451	3038.3885090316967	563.8303701671178	524.87868675817	574.015832731154	1109.515939199185	1072.5403440867078	984.1862006792871	6548.760193838699	9479.632864346488	7317.015003324011	2211.3035295680947	1346.2859715800398	1123.2156064605092	1476.228419970605	1450.511559065682	1230.69290990793	3588.6761215363435	3773.8642448241035	4256.458349665975
PWY-7674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.023939799582877	15.743326582944317	39.34374436692121	160.30152302405722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.553541756022405	0.0	36.60171881941647	0.0	97.24059347617303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7761	5079.867648435172	3764.667731939423	5199.252059316973	4265.169923055454	4570.269223464688	5179.957010270973	4152.0308228289105	2350.074135756554	1605.616889239451	1697.3911232185505	2637.5750015755493	1516.5680009599826	1713.565414214595	559.8164528495108	1081.2396077817434	1685.5797074803577	302.46369777352925	482.80914338498843	401.67236424044336	664.2869055187836	570.5816080160323	713.8692115668651	3589.4676377451788	5053.440686523712	4233.380827744338	968.375631487733	635.3230029551182	575.2581149834683	713.217365736518	707.9600183260299	578.3277869022836	1735.1316633919168	1890.5635701379151	2261.084179131055
PWY-7783	0.0	3.5066008999653855	2.378323046816197	3.353318697743939	0.9948511996704767	6.183333333333334	7.011124845488257	24.57073984795105	371.52211540942994	278.69999202742565	317.9243522125179	291.9926627249827	61.77326852351927	77.83623614098958	92.36837012360286	83.43904890370018	0.4054695222405272	139.59971438501154	39.200624217772216	64.49695147679326	170.5024759979788	0.2761941747572816	454.0253014916038	616.8640306264095	607.9181958810656	0.9824561403508772	0.0	12.25951031970862	3.6235156335112766	1.3335139430718106	0.0	6.319090275393531	14.745389344262296	155.07622647666702
PWY-7784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.150361625844063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.54077395927365	0.0	42.75993576308549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.675844252565923	42.01265897474743	5.878662057089411	13.407647942616197	0.0	0.0	0.0	0.0	0.0	7.176603593954541	6.772736904061213	3.468788147355396	0.0	0.0	111.36353969548956	3.1907630675933554	138.62769164372762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7790	6946.648565661628	5164.97545400698	7074.111276448871	5541.5919823948225	6045.239038630297	7305.01990327707	5670.602510649733	3581.8030279290233	2789.3453991111173	3498.2338693963	3216.076485143806	2463.349262204542	2486.958119964363	1097.3114048020857	1884.01739000526	2916.486163009113	436.3741176446533	860.3589768588014	827.5726078071447	864.1371461464313	805.5686263491261	956.1243809552944	6426.475018043564	7856.2241296583215	7247.205263859146	1622.7379222440043	976.4443431919356	933.5755124512663	1244.513792535791	1124.7465141356568	815.4843378511148	2804.968176032056	2760.9601249892476	3729.1791689273928
PWY-7791	6946.648565661628	5164.97545400698	7074.111276448871	5541.5919823948225	6045.239038630297	7305.01990327707	5670.602510649733	3581.8030279290233	2789.3453991111173	3410.7696801685506	3216.076485143806	2463.349262204542	2397.906043400061	1097.3114048020857	1884.01739000526	2916.486163009113	436.3741176446533	860.3589768588014	815.5683664309134	864.1371461464313	805.5686263491261	956.1243809552944	6426.475018043564	7856.2241296583215	7247.205263859146	1548.9462174938235	907.3023155667433	914.2323885195703	1180.1260709340816	1097.1396635631916	783.3253132275559	2804.968176032056	2671.4750380926307	3675.6690491974705
PWY-7805	41.61342357273149	185.5424568752669	47.257606513873085	94.79834340657723	60.9690355909873	19.73460748721807	16.0472008163602	34.5941772272051	244.75212058476595	234.30836045038453	580.0725194185308	447.97085711778215	4.697563577497881	88.13380705880178	93.7022704782709	0.0	9.733524824059677	73.65458670993156	49.42635960019793	155.69010651336245	154.838862278392	32.02779067519218	337.1063894451291	129.3980960019251	846.2561919924573	107.49746164380936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7807	326.25784416792004	593.912881669079	318.5479899049987	282.58917157597483	216.2910259076421	952.1714461459245	321.08209850346145	951.7995788195473	297.81850475266083	272.53903074600026	736.402993705058	531.7270365923173	5.818735680214618	122.71893632580692	165.28241789046194	0.0	120.55344344922064	84.40161528872288	56.08079370791316	191.2882636954328	205.87112145476436	90.32311277512112	526.4954918654296	154.50049256514166	1040.3723857142543	126.00707241396826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7820	1.9964018304289919	8.778773938833643	0.0	0.0	0.0	0.0	0.0	0.0	86.44155522408745	134.12031174718777	153.49276269275825	193.9057983391926	206.7226507584034	61.39396541597081	59.84539376316834	298.7009408763724	0.0	0.0	19.623286227715106	29.037246916261957	75.21327671980184	4.745988645239291	227.3012742176193	516.5692749309605	398.93492909399197	7.55252556554075	0.0	0.0	13.918847643480158	0.0	0.0	59.83338182924314	23.453431271806977	40.724973811255566
PWY-7851	4903.545758934206	3799.977671163717	5164.135364428811	4225.693076635573	4311.974908802476	5159.574069296578	4052.4307892638803	2711.713878588192	2564.026613313133	3171.1377849997866	2695.0410379413242	2216.3876885468085	2988.3116945729184	1011.8040834976399	1744.2650113700643	2688.1271020096183	339.008298287481	778.2434950208801	755.1190900412349	757.1337887915439	715.2197683533914	706.5441746359295	5857.892605611766	7345.141964017632	6728.346192226126	1757.522810169349	1162.983407835399	989.35187781258	1298.7166363996523	1252.4491328798695	1114.8468402682702	3101.840413511477	3359.1167517293798	3694.370467777492
PWY-7854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.5413948820873	38.08726838015541	275.7114738913975	243.69411511458472	0.0	117.2484076433121	87.14697406340058	46.774879227053134	0.0	30.673300165837475	0.0	0.0	94.76400000000001	0.0	327.0631037510977	1406.2174089758887	958.9736662446726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.67828073682707	40.4689823906255	5.88132672720362	67.39689250043698	0.0	0.0	0.0	0.0	0.0	29.574698895719177	15.247106749375057	17.635953514438487	34.40590080618865	0.0	3.936911239033632	0.0	179.67915253800788	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1003.3327930932367	415.45674422053787	248.46420328412813	373.0756962011637	0.0	148.42641803343133	193.28340798470353	407.01037470154677	0.0	238.91170075363547	161.34186827136764	35.0821202709497	166.02315024970437	0.0	866.326622993365	1521.4258131635727	1328.8190338600243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7873	7.211025272514206	13.002170865406052	1.1452959328347836	0.0	0.9449828393917378	0.0	35.19867912231153	45.6607956644907	122.58664881797219	138.42546128667678	241.4991551411227	378.94098270170645	16.514804579549942	40.4640136901277	35.42122186495177	48.6149202676191	7.61633594355047	39.784774810681554	30.54545454545455	59.63595527404344	130.57887457627118	1.5334461582200436	188.21140228200667	1297.7146037212729	549.7215983294232	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7874	8.98867836002274	20.36239650653313	1.1452959328347836	0.0	0.9449828393917378	0.0	35.19867912231153	48.92466797039028	130.5592325287152	146.07948054744054	364.08128435059297	410.1320562903002	19.96407653260445	55.34097638829467	46.30689920986703	50.61343226741686	7.61633594355047	52.8952772073922	30.54545454545455	80.45866239933657	153.5392486011191	1.5334461582200436	250.90676406816524	1307.534072489814	613.1202466572441	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7883	358.84584372364156	180.49909851202858	499.5722312109203	769.7222659787219	353.1141392804952	426.54056773525616	448.19789546817265	618.5093454304041	804.1014003996165	823.6166141005815	3525.41971633227	1857.2710306457368	2249.879515602959	315.30753521982734	912.9517552158336	950.3276806953763	51.52961270040789	293.7249162936747	136.29763509716236	807.9082565396625	649.813784912807	38.42947142011942	2775.99705576976	4067.29611931912	2389.86051988493	810.8110897775574	841.8756947088569	451.69333558826327	739.8498369481994	749.5862592862828	890.2584398563756	2569.3495969514947	2453.30711726517	1681.8438404450733
PWY-7900	0.0	5.455722126509202	0.0	0.0	0.0	0.0	0.0	0.0	1067.6129829463266	997.8685873175586	555.6894702394576	496.6483937551841	75.53543464039883	355.1909452169083	490.68481259072814	389.90609543175066	0.0	347.5157500735706	266.57440315901056	228.76996783544584	212.71007410981508	0.0	1715.9714919020867	1427.639932512475	2445.2464800174052	383.6037768961775	0.0	0.0	24.659264535074932	28.739070641435823	0.0	0.0	54.25980876145055	7.443372100025644
PWY-7902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.829177217165935	29.90367841041967	2.5040969781718494	79.48516539889036	0.0	0.0	0.0	3.7482654337023695	0.0	41.14795078150244	19.327908573881853	0.0	0.0	0.0	17.234313129219828	79.2125909480649	32.94964197076081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.7322507356615	44.27224597634409	162.21873966328116	82.57214947143545	0.0	38.958615052666175	108.97410528087683	61.14204568307016	0.0	0.0	0.0	30.469094429060927	109.06603508490225	0.0	485.70000382187357	461.8468193027575	270.53811042289476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7942	0.0	75.84145799679432	27.907013782366132	66.51844956819292	39.063937035726916	0.0	0.0	0.0	294.7676469043441	143.96476716445244	280.76308405098683	332.83278498088725	83.16639419533617	111.9190767983596	119.35161930482104	131.57553987382045	0.0	47.017892698877084	47.10114200432234	67.36739858759162	119.08565208290717	17.207108714303224	405.4430053439102	1403.077494454091	913.1338085786639	13.490502641531014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	80.96407507454425	0.0	71.12415633107706	72.18347141885245	0.0	25.638712005981073	41.81960171807888	0.0	0.0	7.645631067961166	0.0	11.925213205725003	29.996493791088383	0.0	100.99693496008905	160.055379941072	226.18429187367073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9927889671263699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7953	5408.23402135598	4410.266188311859	5998.142003593974	4963.548108301334	5035.958265512338	5757.012527106933	4473.964468463635	2948.727322157394	2971.7176885844383	3677.0567362339475	3068.6597424648567	2541.0438267676213	3274.05577061269	1175.1263272063652	2013.1399676274589	3109.6792120589303	377.51309911060605	867.9625933383028	864.8448405805667	858.3762412214868	803.8277104100233	813.8838473730103	6814.670170377185	8573.495656320716	7900.4244982501705	1925.1045600812163	1286.9042650483625	1122.8884972875778	1470.9275686800536	1384.3855722394055	1207.4513317973683	3381.458855866886	3677.8442287506437	4103.1344955403665
PWY-7977	6197.834272841866	4866.474494290158	6610.302823234051	5421.164123136988	5567.929493115647	6521.434114571278	5077.999970343864	3392.852688071498	1879.0619146927913	1795.9382367366109	3469.284567374359	2510.6383539741414	2398.1232343402553	666.1406930012243	1192.0293700307475	1788.4886167857462	427.2586338808341	588.5027151719144	363.98228262599554	835.9677180804783	829.1071107725093	897.9364520439128	4116.094399511212	6165.029023919991	5713.029299297444	1594.9140214084339	793.0562218518597	806.9739366192849	787.0930150612141	972.4240385332878	890.7857825509303	2112.1478409170645	2534.2442266994917	2994.5872565849004
PWY-7992	39.977523275503785	177.80128596692242	421.9155291190027	403.2215130625216	276.0977607506671	35.5036956649745	29.92657517034945	28.174323135751028	48.03379923226862	79.73628297107447	679.7612897606044	311.3552148335025	102.8527971434903	131.35176720998908	139.33260804718788	291.7143155051955	7.98501283173742	5.295108587890755	0.0	153.24613551155988	96.58327866425888	42.43586957076293	467.3160702899495	209.52995080111714	1171.1636881331287	494.6784138823633	20.416917443514343	51.97445693752137	89.6891549912946	63.242126369011224	19.457688518639188	207.46295811112483	85.7135671235886	271.71873109478435
PWY-8004	33.148196425493985	69.04694593427287	4.296242748765499	0.0	3.5463950081743287	0.0	128.8440259488074	163.86075778971204	790.1740751102932	924.8930721075153	2282.8328783527068	1172.0381217983731	1242.853505225646	388.179811676086	1004.1688466142966	638.0291981247716	27.013565648794785	333.3825064008569	132.95869826389745	661.1605610956245	463.4822424445062	18.750169525896712	2985.6779257813837	4074.0490645444534	3098.8237501048206	86.44171767933288	435.5551838307566	95.73875032742272	480.4186778771891	419.29655886513535	393.38450314853924	1994.1112641240595	1397.7127671844748	1115.9736567541281
PWY-801	51.66348939750825	0.0	44.98959533938264	31.269863907917728	15.158043788416773	26.52306182531894	22.02997047518244	0.0	288.9936962670363	187.86751770659853	2213.80897039338	826.2129494139645	62.51600158040301	215.45255652551103	574.5007242707242	154.21845211075805	0.0	29.431549028896256	8.94740430505503	506.06873286841966	342.676613777947	0.0	1651.9255473740943	224.76235933166896	2179.372398797638	393.67499963868346	0.0	0.0	4.494350755324937	11.954950727358048	0.0	23.93025283347864	23.936785128701526	53.55578304663364
PWY-8011	1364.33	761.21	1267.47	1306.46	793.0	731.5	516.5	328.33	362.14778636824843	133.86665315488125	1914.9665498043648	487.8543537622217	37.09202044508458	167.35585501511812	481.64365204728387	155.67000000000002	37.24117446486077	82.27042313461472	14.193041528771218	441.1330699355777	249.54566827840125	150.91	1238.6464919123064	371.2766065297096	1337.0895434486417	167.0	0.0	9.5	0.0	19.6	5.0	25.4	10.2	275.6
PWY-8020	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	126.93573475235365	91.7983431489944	1865.4147535329034	289.04268799240214	0.0	127.067979090458	436.6329043006472	0.0	0.0	28.88030888030888	8.358208955223882	405.35502824517414	254.4259754665275	0.0	968.5731683787477	51.916815391605866	835.1452661570229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-8055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.358611144057602	123.99615709581717	34.76602556602375	41.22073778273651	0.0	0.0	0.0	0.0	0.0	12.10516496418145	32.37585362442435	0.0	20.932754577639333	0.0	46.775135979826814	85.72217609316647	94.83182128282057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-8073	2545.1023245617494	2333.0993094164082	2861.0359497159498	2398.033175584909	1857.654948352475	2097.369297135655	1640.0025132231947	1804.1365925797663	692.891530053089	664.3933816651233	2149.435833476857	1533.113816116211	2044.2459217377095	241.17446368274628	578.048672676307	1526.2906092192698	224.84815120672252	207.21775057668046	98.0993823215729	509.49474470158214	488.04977106053593	395.93260341529816	1889.0095450005633	3302.7889295747336	2052.0916136417627	833.6391686064688	690.7891441811382	679.0393429385819	701.5270793722008	887.4044931346034	785.5753043537061	2389.2960001051597	2305.828795773882	3039.4050994752324
PWY-8085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.35726284148174	53.82794001578532	1539.767096982371	146.59797291870794	0.0	45.684210526315795	321.49888991173447	30.503464203233253	0.0	0.0	0.0	337.3319477485679	137.91653894994965	0.0	715.9779927466186	1314.8997282696885	319.50400323150046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-8131	223.4559141901117	129.3568868732041	195.2275227033125	110.91080053716618	98.2256863305504	505.2161063824258	197.40094622219002	102.00661055043516	87.00626556893143	144.9310834412803	50.350404828506505	81.21906564680276	17.37982367684433	21.951538192292418	0.0	39.50411433251004	0.0	11.28040224646417	24.749092139778934	26.899696590507766	101.3669769388892	29.929109097555063	52.886659247468316	93.95127134001723	401.10273587388434	0.0	0.0	2.4840875338536557	0.0	0.0	4.794717437957409	23.664532122647817	24.21485730817497	38.10061933822707
PWY-8178	8775.600403720473	6883.45587817211	9205.773226260291	7371.22057123203	7367.908585682883	9009.778204833905	7130.409628692897	4780.829880215967	3021.8613569433146	3805.8004996264244	4069.989158933327	2916.057070435029	3314.1990775623067	1210.035645236712	2087.79759896462	3150.380127050803	617.8562357481462	890.6362138377076	880.7619579113502	1059.9524257949424	984.4421997477053	1242.4961146836483	6976.175269064686	9116.08880925077	9005.15720542218	1949.3739806663968	1133.5228915261694	1059.4107312923693	1341.1577518005597	1322.8646827070147	1159.3192909105871	3510.946191830915	3598.8556103566784	3969.836199908919
PWY-8187	587.9518287159299	663.915886986392	785.1579409823318	688.4904445767636	627.5656196251745	740.4524317218129	844.8269060374972	635.9594175994641	1146.8857542728192	1145.9366755318952	2286.2881028603883	1051.6720257998588	443.6168531266863	470.3351686773796	918.9941422342317	558.2219445111263	84.68362477166292	378.82233797524964	363.23934465695635	550.9221051026997	356.3523653847799	109.12639049861968	2933.366105384748	1877.1264919709918	3868.074074542019	379.2449428398847	290.5789559478451	160.56503217631015	362.7382194438355	303.5880043967246	98.59906880468395	455.47546780323967	504.4596907971796	278.50751113524836
PWY-8190	222.28699399998786	263.679452716214	346.5874045333708	445.1638371448806	519.8423272218042	535.7318185530979	381.8412126915126	75.43055226060085	183.79372597407155	160.3677303924781	51.135730688619496	127.12225737970796	400.50103169538824	132.4661230958022	122.96858935985009	435.84236033606606	0.0	36.53969311824717	44.44192868504656	29.256271652692686	0.0	45.122063564628604	238.2835324636855	535.3897547949899	974.7868358953683	137.11114364801583	27.021353836296676	65.29435379108187	120.41750114872654	256.0406601568394	108.271435081845	431.06265110290224	540.1132944022946	376.06561347579225
PWY-821	332.994047350032	58.90876572039971	52.8375590584736	16.23551427099949	5.804712132080174	64.24034604956464	29.112262010861205	609.5512249036473	1290.890682355471	1099.666985928782	2573.172792077124	1600.7416494371255	268.80180121297286	539.9760825664124	940.8577317597538	805.2797115208615	51.44869062925139	410.46431719318497	207.37281884599662	664.989071953028	572.5691433041814	12.268335962699815	3001.250479523408	4194.354708822046	3874.449456809057	1148.184718996734	24.619015284980083	0.0	30.005461311254066	100.40250062326376	19.686813955809857	174.77435003273936	171.992408847185	329.9942069342572
PWY-822	26.0	33.0	32.0	25.0	0.0	28.0	0.0	81.0	42.0	133.0	23.0	61.49999999999999	137.0	8.0	55.0	24.0	13.0	10.0	71.0	0.0	5.0	0.0	281.5	219.0	184.0	32.0	97.0	52.0	74.0	9.0	40.0	113.0	43.0	95.0
